TimeDomainData,recording,SampleRateInHz
-2.2169123552,0,250
3.2145229151,0,250
-3.5470597684,0,250
1.884375502,0,250
-1.7735298842,0,250
2.4386035908,0,250
-1.4409930309,0,250
4.1012878572,0,250
-1.1084561776,0,250
5.0988984171,0,250
-3.4362141506,0,250
0.3325368533,0,250
-2.9928316796,0,250
3.3253685329,0,250
-2.4386035908,0,250
2.8819860618,0,250
-0.7759193243,0,250
4.1012878572,0,250
-0.7759193243,0,250
4.8772071815,0,250
-1.7735298842,0,250
3.7687510039,0,250
-0.1108456178,0,250
6.8724283012,0,250
3.2145229151,0,250
8.867649421,0,250
2.6602948263,0,250
6.8724283012,0,250
0.7759193243,0,250
4.9880527993,0,250
-1.9952211197,0,250
2.327757973,0,250
-3.2145229151,0,250
0.443382471,0,250
-6.0965089769,0,250
0.443382471,0,250
-2.8819860618,0,250
3.8795966217,0,250
-1.3301474131,0,250
2.9928316796,0,250
-2.327757973,0,250
3.9904422394,0,250
-1.9952211197,0,250
3.9904422394,0,250
-0.8867649421,0,250
5.3205896526,0,250
2.8819860618,0,250
7.6483476256,0,250
0.9976105599,0,250
6.0965089769,0,250
3.1036772973,0,250
10.0869512163,0,250
3.7687510039,0,250
9.0893406565,0,250
4.7663615638,0,250
11.0845617762,0,250
5.5422808881,0,250
8.9784950387,0,250
4.7663615638,0,250
8.3134213322,0,250
1.1084561776,0,250
7.4266563901,0,250
-1.1084561776,0,250
2.2169123552,0,250
-0.3325368533,0,250
3.7687510039,0,250
-1.4409930309,0,250
5.6531265059,0,250
0.9976105599,0,250
6.983273919,0,250
2.9928316796,0,250
11.4170986295,0,250
3.1036772973,0,250
6.8724283012,0,250
2.327757973,0,250
7.4266563901,0,250
4.5446703282,0,250
9.0893406565,0,250
2.8819860618,0,250
6.2073545947,0,250
0.2216912355,0,250
6.4290458302,0,250
-0.5542280888,0,250
4.8772071815,0,250
0.2216912355,0,250
6.8724283012,0,250
0.6650737066,0,250
6.0965089769,0,250
3.5470597684,0,250
8.2025757144,0,250
3.8795966217,0,250
7.4266563901,0,250
0.1108456178,0,250
1.7735298842,0,250
-4.655515946,0,250
2.4386035908,0,250
-3.9904422394,0,250
4.5446703282,0,250
-3.8795966217,0,250
-0.8867649421,0,250
-2.327757973,0,250
3.6579053861,0,250
-5.6531265059,0,250
-1.3301474131,0,250
-3.6579053861,0,250
1.884375502,0,250
-3.6579053861,0,250
2.8819860618,0,250
-2.1060667375,0,250
5.0988984171,0,250
-0.8867649421,0,250
0.443382471,0,250
-7.8700388611,0,250
-7.4266563901,0,250
-16.0726145755,0,250
-11.3062530117,0,250
-16.0726145755,0,250
-9.2001862743,0,250
-16.8485338998,0,250
-10.6411793052,0,250
-11.9713267183,0,250
-0.8867649421,0,250
-2.6602948263,0,250
1.884375502,0,250
-1.7735298842,0,250
3.9904422394,0,250
1.4409930309,0,250
8.6459581854,0,250
3.3253685329,0,250
6.0965089769,0,250
1.5518386487,0,250
7.6483476256,0,250
0.7759193243,0,250
8.3134213322,0,250
4.5446703282,0,250
7.0941195368,0,250
-1.5518386487,0,250
4.655515946,0,250
0.2216912355,0,250
4.655515946,0,250
0.9976105599,0,250
9.4218775098,0,250
3.3253685329,0,250
8.5351125677,0,250
4.5446703282,0,250
12.0821723361,0,250
5.5422808881,0,250
7.3158107723,0,250
3.9904422394,0,250
9.7544143631,0,250
3.8795966217,0,250
8.867649421,0,250
3.2145229151,0,250
12.1930179538,0,250
6.4290458302,0,250
12.6364004249,0,250
8.3134213322,0,250
13.8557022203,0,250
7.9808844789,0,250
11.7496354828,0,250
4.4338247105,0,250
8.3134213322,0,250
4.655515946,0,250
11.9713267183,0,250
4.212133475,0,250
9.6435687453,0,250
5.8748177414,0,250
10.0869512163,0,250
2.4386035908,0,250
8.2025757144,0,250
2.8819860618,0,250
7.7591932433,0,250
2.8819860618,0,250
10.0869512163,0,250
3.6579053861,0,250
6.3182002124,0,250
0.9976105599,0,250
6.0965089769,0,250
2.7711404441,0,250
9.6435687453,0,250
1.884375502,0,250
7.5375020078,0,250
-0.6650737066,0,250
6.6507370657,0,250
2.8819860618,0,250
6.0965089769,0,250
3.2145229151,0,250
6.983273919,0,250
-1.3301474131,0,250
3.3253685329,0,250
-5.0988984171,0,250
-0.1108456178,0,250
-7.3158107723,0,250
-4.212133475,0,250
-10.8628705407,0,250
-4.7663615638,0,250
-11.3062530117,0,250
-6.8724283012,0,250
-11.638789865,0,250
-5.5422808881,0,250
-11.9713267183,0,250
-6.539891448,0,250
-10.1977968341,0,250
-4.3229790927,0,250
-12.7472460426,0,250
-8.6459581854,0,250
-13.523165367,0,250
-10.1977968341,0,250
-16.1834601933,0,250
-9.7544143631,0,250
-16.294305811,0,250
-11.638789865,0,250
-17.1810707531,0,250
-10.5303336874,0,250
-15.0750040156,0,250
-9.7544143631,0,250
-13.523165367,0,250
-9.0893406565,0,250
-15.85092334,0,250
-7.3158107723,0,250
-10.8628705407,0,250
-6.7615826835,0,250
-14.1882390735,0,250
-9.8652599808,0,250
-15.1858496334,0,250
-12.4147091894,0,250
-21.3932042281,0,250
-15.5183864867,0,250
-23.7209622011,0,250
-20.8389761393,0,250
-25.0511096142,0,250
-17.8461444597,0,250
-23.9426534366,0,250
-17.6244532242,0,250
-24.2751902899,0,250
-19.9522111972,0,250
-26.0487201741,0,250
-20.949821757,0,250
-24.9402639965,0,250
-19.8413655794,0,250
-24.6077271432,0,250
-19.0654462551,0,250
-24.8294183787,0,250
-20.1739024327,0,250
-27.3788675872,0,250
-22.0582779347,0,250
-26.1595657918,0,250
-20.2847480505,0,250
-26.1595657918,0,250
-20.949821757,0,250
-25.0511096142,0,250
-17.8461444597,0,250
-22.7233516412,0,250
-14.5207759268,0,250
-21.5040498458,0,250
-16.8485338998,0,250
-20.3955936682,0,250
-14.2990846913,0,250
-19.0654462551,0,250
-10.9737161584,0,250
-13.8557022203,0,250
-6.983273919,0,250
-10.7520249229,0,250
-0.443382471,0,250
-3.9904422394,0,250
1.884375502,0,250
-4.5446703282,0,250
2.4386035908,0,250
0.0,0,250
10.1977968341,0,250
6.983273919,0,250
14.8533127801,0,250
9.4218775098,0,250
13.966547838,0,250
8.7568038032,0,250
15.2966952512,0,250
8.5351125677,0,250
11.0845617762,0,250
2.9928316796,0,250
7.3158107723,0,250
0.0,0,250
5.0988984171,0,250
-1.9952211197,0,250
3.9904422394,0,250
-3.2145229151,0,250
-0.1108456178,0,250
-5.6531265059,0,250
0.5542280888,0,250
-6.7615826835,0,250
0.7759193243,0,250
-2.6602948263,0,250
1.6626842664,0,250
-6.6507370657,0,250
-3.3253685329,0,250
-9.8652599808,0,250
-2.5494492085,0,250
-8.5351125677,0,250
-2.1060667375,0,250
-6.6507370657,0,250
-2.8819860618,0,250
-7.7591932433,0,250
-0.8867649421,0,250
-7.2049651545,0,250
-1.9952211197,0,250
-6.3182002124,0,250
1.9952211197,0,250
-5.7639721236,0,250
-4.212133475,0,250
-9.0893406565,0,250
-1.3301474131,0,250
-6.6507370657,0,250
-1.3301474131,0,250
-7.4266563901,0,250
-0.7759193243,0,250
-4.9880527993,0,250
-0.2216912355,0,250
-6.983273919,0,250
-1.2193017954,0,250
-7.2049651545,0,250
-0.1108456178,0,250
-3.9904422394,0,250
0.6650737066,0,250
-5.2097440348,0,250
-0.443382471,0,250
-6.983273919,0,250
-0.443382471,0,250
-6.2073545947,0,250
-0.9976105599,0,250
-5.4314352703,0,250
0.3325368533,0,250
-3.9904422394,0,250
2.8819860618,0,250
-2.9928316796,0,250
2.5494492085,0,250
-3.7687510039,0,250
3.3253685329,0,250
0.5542280888,0,250
7.0941195368,0,250
1.2193017954,0,250
8.4242669499,0,250
0.7759193243,0,250
4.5446703282,0,250
-2.4386035908,0,250
4.655515946,0,250
1.3301474131,0,250
4.5446703282,0,250
-0.1108456178,0,250
8.7568038032,0,250
1.7735298842,0,250
6.2073545947,0,250
-0.443382471,0,250
5.5422808881,0,250
1.4409930309,0,250
8.4242669499,0,250
2.1060667375,0,250
4.7663615638,0,250
-1.7735298842,0,250
4.655515946,0,250
-1.884375502,0,250
4.8772071815,0,250
-0.1108456178,0,250
4.3229790927,0,250
-0.443382471,0,250
5.4314352703,0,250
0.3325368533,0,250
5.9856633592,0,250
0.2216912355,0,250
4.5446703282,0,250
-1.9952211197,0,250
6.6507370657,0,250
3.5470597684,0,250
6.539891448,0,250
-1.9952211197,0,250
-0.8867649421,0,250
-12.8580916604,0,250
-10.1977968341,0,250
-17.9569900775,0,250
-13.966547838,0,250
-18.8437550196,0,250
-12.6364004249,0,250
-17.7352988419,0,250
-8.0917300966,0,250
-10.7520249229,0,250
-1.884375502,0,250
-4.9880527993,0,250
0.3325368533,0,250
-3.1036772973,0,250
5.9856633592,0,250
1.2193017954,0,250
8.7568038032,0,250
3.6579053861,0,250
10.7520249229,0,250
3.2145229151,0,250
4.8772071815,0,250
1.6626842664,0,250
6.8724283012,0,250
1.2193017954,0,250
7.6483476256,0,250
1.4409930309,0,250
9.7544143631,0,250
3.3253685329,0,250
7.8700388611,0,250
4.1012878572,0,250
8.0917300966,0,250
0.443382471,0,250
5.6531265059,0,250
-0.7759193243,0,250
5.5422808881,0,250
0.0,0,250
8.7568038032,0,250
4.1012878572,0,250
12.9689372782,0,250
8.4242669499,0,250
10.9737161584,0,250
8.0917300966,0,250
14.0773934558,0,250
5.6531265059,0,250
9.311031892,0,250
1.4409930309,0,250
9.4218775098,0,250
3.2145229151,0,250
7.6483476256,0,250
3.3253685329,0,250
9.9761055986,0,250
5.7639721236,0,250
12.8580916604,0,250
7.0941195368,0,250
10.9737161584,0,250
4.3229790927,0,250
11.3062530117,0,250
6.7615826835,0,250
13.8557022203,0,250
6.7615826835,0,250
11.5279442473,0,250
4.212133475,0,250
10.7520249229,0,250
5.9856633592,0,250
10.3086424519,0,250
4.7663615638,0,250
12.3038635716,0,250
9.0893406565,0,250
13.4123197492,0,250
8.9784950387,0,250
13.7448566025,0,250
6.6507370657,0,250
13.6340109847,0,250
6.6507370657,0,250
11.0845617762,0,250
3.6579053861,0,250
9.311031892,0,250
3.4362141506,0,250
11.4170986295,0,250
5.8748177414,0,250
10.3086424519,0,250
4.5446703282,0,250
7.5375020078,0,250
0.9976105599,0,250
6.7615826835,0,250
0.0,0,250
3.5470597684,0,250
-4.4338247105,0,250
3.2145229151,0,250
-2.4386035908,0,250
2.4386035908,0,250
-0.2216912355,0,250
7.9808844789,0,250
-0.6650737066,0,250
4.5446703282,0,250
-0.3325368533,0,250
1.7735298842,0,250
-3.9904422394,0,250
0.9976105599,0,250
-3.4362141506,0,250
3.7687510039,0,250
-3.4362141506,0,250
2.4386035908,0,250
-4.655515946,0,250
0.9976105599,0,250
-3.8795966217,0,250
0.6650737066,0,250
-5.4314352703,0,250
2.6602948263,0,250
-2.327757973,0,250
3.5470597684,0,250
-1.884375502,0,250
3.3253685329,0,250
-3.6579053861,0,250
1.5518386487,0,250
-2.2169123552,0,250
2.9928316796,0,250
-2.6602948263,0,250
1.3301474131,0,250
-4.9880527993,0,250
-0.2216912355,0,250
-6.6507370657,0,250
2.8819860618,0,250
-2.6602948263,0,250
0.7759193243,0,250
-5.6531265059,0,250
-1.884375502,0,250
-7.5375020078,0,250
1.2193017954,0,250
-3.4362141506,0,250
1.7735298842,0,250
-2.6602948263,0,250
1.5518386487,0,250
-5.2097440348,0,250
4.212133475,0,250
-1.3301474131,0,250
2.5494492085,0,250
-3.9904422394,0,250
2.2169123552,0,250
-2.4386035908,0,250
3.7687510039,0,250
-1.7735298842,0,250
3.9904422394,0,250
-0.443382471,0,250
4.212133475,0,250
-2.2169123552,0,250
4.8772071815,0,250
-1.5518386487,0,250
4.1012878572,0,250
-1.6626842664,0,250
1.1084561776,0,250
-5.3205896526,0,250
0.8867649421,0,250
-4.8772071815,0,250
2.5494492085,0,250
-3.7687510039,0,250
-0.1108456178,0,250
-5.4314352703,0,250
-0.2216912355,0,250
-6.983273919,0,250
-0.7759193243,0,250
-3.4362141506,0,250
3.3253685329,0,250
-5.2097440348,0,250
-0.5542280888,0,250
-4.655515946,0,250
0.0,0,250
-5.3205896526,0,250
0.8867649421,0,250
-5.3205896526,0,250
1.4409930309,0,250
-5.0988984171,0,250
-0.6650737066,0,250
-4.7663615638,0,250
0.3325368533,0,250
-4.9880527993,0,250
1.9952211197,0,250
-3.7687510039,0,250
1.2193017954,0,250
-3.5470597684,0,250
0.9976105599,0,250
-4.4338247105,0,250
2.8819860618,0,250
-1.4409930309,0,250
3.2145229151,0,250
-1.4409930309,0,250
5.2097440348,0,250
-0.3325368533,0,250
2.8819860618,0,250
-3.8795966217,0,250
3.4362141506,0,250
-2.8819860618,0,250
1.2193017954,0,250
-5.8748177414,0,250
1.4409930309,0,250
-4.1012878572,0,250
0.7759193243,0,250
-3.1036772973,0,250
4.1012878572,0,250
-1.5518386487,0,250
3.1036772973,0,250
-3.2145229151,0,250
3.4362141506,0,250
0.8867649421,0,250
9.8652599808,0,250
4.212133475,0,250
9.311031892,0,250
2.4386035908,0,250
5.3205896526,0,250
0.443382471,0,250
10.3086424519,0,250
6.3182002124,0,250
10.0869512163,0,250
1.6626842664,0,250
6.2073545947,0,250
2.7711404441,0,250
7.8700388611,0,250
1.4409930309,0,250
6.539891448,0,250
-0.8867649421,0,250
3.9904422394,0,250
-0.6650737066,0,250
6.0965089769,0,250
1.884375502,0,250
6.0965089769,0,250
0.9976105599,0,250
3.5470597684,0,250
-3.9904422394,0,250
5.4314352703,0,250
1.884375502,0,250
5.4314352703,0,250
1.7735298842,0,250
6.8724283012,0,250
-2.7711404441,0,250
2.7711404441,0,250
-2.8819860618,0,250
2.9928316796,0,250
0.5542280888,0,250
6.8724283012,0,250
0.0,0,250
4.3229790927,0,250
-2.2169123552,0,250
2.327757973,0,250
-2.1060667375,0,250
3.5470597684,0,250
-4.1012878572,0,250
-1.4409930309,0,250
-12.4147091894,0,250
-12.0821723361,0,250
-19.7305199616,0,250
-15.85092334,0,250
-21.0606673748,0,250
-15.1858496334,0,250
-19.7305199616,0,250
-10.5303336874,0,250
-11.4170986295,0,250
-2.9928316796,0,250
-8.5351125677,0,250
-1.3301474131,0,250
-4.212133475,0,250
2.8819860618,0,250
-1.4409930309,0,250
5.9856633592,0,250
1.5518386487,0,250
5.8748177414,0,250
0.6650737066,0,250
7.7591932433,0,250
3.7687510039,0,250
8.0917300966,0,250
1.3301474131,0,250
10.4194880696,0,250
6.2073545947,0,250
11.7496354828,0,250
6.3182002124,0,250
12.0821723361,0,250
8.2025757144,0,250
14.0773934558,0,250
10.4194880696,0,250
15.6292321045,0,250
10.0869512163,0,250
14.1882390735,0,250
7.9808844789,0,250
13.3014741314,0,250
7.6483476256,0,250
14.4099303091,0,250
9.9761055986,0,250
13.523165367,0,250
6.7615826835,0,250
11.7496354828,0,250
4.655515946,0,250
10.1977968341,0,250
5.4314352703,0,250
11.8604811005,0,250
6.6507370657,0,250
11.3062530117,0,250
5.3205896526,0,250
12.9689372782,0,250
13.4123197492,0,250
17.7352988419,0,250
8.9784950387,0,250
15.9617689577,0,250
7.9808844789,0,250
13.4123197492,0,250
8.5351125677,0,250
14.4099303091,0,250
7.7591932433,0,250
14.2990846913,0,250
8.4242669499,0,250
10.0869512163,0,250
5.7639721236,0,250
12.5255548071,0,250
5.9856633592,0,250
10.0869512163,0,250
3.2145229151,0,250
8.9784950387,0,250
2.6602948263,0,250
8.867649421,0,250
4.212133475,0,250
11.9713267183,0,250
4.7663615638,0,250
8.2025757144,0,250
4.5446703282,0,250
6.2073545947,0,250
-2.1060667375,0,250
4.1012878572,0,250
-4.212133475,0,250
0.8867649421,0,250
-7.8700388611,0,250
-2.6602948263,0,250
-4.4338247105,0,250
-0.7759193243,0,250
-7.9808844789,0,250
-5.0988984171,0,250
-9.7544143631,0,250
-2.8819860618,0,250
-8.9784950387,0,250
-2.2169123552,0,250
-6.0965089769,0,250
-1.5518386487,0,250
-9.2001862743,0,250
-1.6626842664,0,250
-7.5375020078,0,250
-3.7687510039,0,250
-7.6483476256,0,250
-0.9976105599,0,250
-7.9808844789,0,250
-0.5542280888,0,250
-6.7615826835,0,250
-0.6650737066,0,250
-5.9856633592,0,250
-1.1084561776,0,250
-6.539891448,0,250
-3.2145229151,0,250
-9.7544143631,0,250
-4.7663615638,0,250
-10.5303336874,0,250
-1.6626842664,0,250
-4.3229790927,0,250
2.6602948263,0,250
-4.5446703282,0,250
0.443382471,0,250
-3.9904422394,0,250
2.5494492085,0,250
-2.4386035908,0,250
4.655515946,0,250
-1.5518386487,0,250
3.4362141506,0,250
-1.6626842664,0,250
2.4386035908,0,250
-3.7687510039,0,250
3.4362141506,0,250
-3.1036772973,0,250
3.4362141506,0,250
-1.884375502,0,250
4.3229790927,0,250
-1.7735298842,0,250
3.5470597684,0,250
-0.7759193243,0,250
2.7711404441,0,250
-1.884375502,0,250
4.8772071815,0,250
-3.8795966217,0,250
5.3205896526,0,250
-0.6650737066,0,250
4.9880527993,0,250
1.5518386487,0,250
4.655515946,0,250
-2.1060667375,0,250
5.0988984171,0,250
0.0,0,250
3.5470597684,0,250
-4.7663615638,0,250
1.4409930309,0,250
-4.9880527993,0,250
-1.5518386487,0,250
-4.8772071815,0,250
2.1060667375,0,250
-4.212133475,0,250
1.9952211197,0,250
-3.9904422394,0,250
-0.3325368533,0,250
-4.8772071815,0,250
3.4362141506,0,250
-3.3253685329,0,250
2.5494492085,0,250
-1.2193017954,0,250
3.2145229151,0,250
-4.212133475,0,250
-1.7735298842,0,250
-9.5327231275,0,250
-4.4338247105,0,250
-11.0845617762,0,250
-2.1060667375,0,250
-8.3134213322,0,250
-2.6602948263,0,250
-13.6340109847,0,250
-11.7496354828,0,250
-20.3955936682,0,250
-20.7281305215,0,250
-32.588611622,0,250
-30.9259273556,0,250
-43.0080996917,0,250
-42.7864084562,0,250
-53.6492789968,0,250
-50.8781385528,0,250
-62.7386196533,0,250
-61.2976266224,0,250
-67.9483636881,0,250
-63.7362302132,0,250
-73.158107723,0,250
-71.8279603098,0,250
-84.0209782636,0,250
-81.1389922018,0,250
-88.4548029741,0,250
-82.1366027617,0,250
-90.8934065649,0,250
-85.5728169123,0,250
-92.3343995958,0,250
-86.0161993834,0,250
-92.4452452136,0,250
-87.7897292676,0,250
-94.7730031866,0,250
-92.7777820668,0,250
-97.6549892484,0,250
-88.7873398274,0,250
-94.9946944221,0,250
-86.3487362366,0,250
-93.7753926267,0,250
-88.4548029741,0,250
-92.8886276846,0,250
-86.6812730899,0,250
-92.4452452136,0,250
-84.2426694992,0,250
-90.2283328583,0,250
-84.0209782636,0,250
-88.6764942097,0,250
-82.1366027617,0,250
-85.6836625301,0,250
-73.2689533407,0,250
-77.4810868157,0,250
-70.4978128967,0,250
-77.3702411979,0,250
-69.2785111013,0,250
-71.7171146921,0,250
-62.7386196533,0,250
-67.061598746,0,250
-58.1939493251,0,250
-63.7362302132,0,250
-58.6373317961,0,250
-66.9507531283,0,250
-57.0854931475,0,250
-58.6373317961,0,250
-51.4323666416,0,250
-57.5288756185,0,250
-50.8781385528,0,250
-54.97942641,0,250
-47.4419244022,0,250
-53.2058965258,0,250
-45.0033208114,0,250
-47.5527700199,0,250
-38.3525837457,0,250
-42.5647172206,0,250
-40.2369592476,0,250
-47.7744612554,0,250
-43.5623277805,0,250
-51.6540578771,0,250
-43.8948646338,0,250
-46.6660050778,0,250
-37.3549731858,0,250
-42.2321803673,0,250
-33.2536853286,0,250
-35.8031345371,0,250
-27.7114044405,0,250
-29.4849343247,0,250
-20.7281305215,0,250
-25.7161833208,0,250
-17.6244532242,0,250
-21.3932042281,0,250
-11.0845617762,0,250
-14.4099303091,0,250
-7.4266563901,0,250
-11.0845617762,0,250
-3.4362141506,0,250
-8.0917300966,0,250
0.3325368533,0,250
-5.0988984171,0,250
4.7663615638,0,250
0.0,0,250
9.2001862743,0,250
8.0917300966,0,250
12.1930179538,0,250
9.4218775098,0,250
18.7329094018,0,250
10.8628705407,0,250
16.8485338998,0,250
12.7472460426,0,250
19.2871374906,0,250
13.966547838,0,250
20.8389761393,0,250
14.9641583979,0,250
20.506439286,0,250
17.2919163709,0,250
24.7185727609,0,250
19.9522111972,0,250
27.2680219695,0,250
21.3932042281,0,250
30.3716992668,0,250
24.7185727609,0,250
30.9259273556,0,250
25.0511096142,0,250
33.0319940931,0,250
27.6005588228,0,250
32.6994572398,0,250
26.7137938807,0,250
32.0343835332,0,250
27.489713205,0,250
34.3621415062,0,250
27.7114044405,0,250
34.5838327418,0,250
28.9307062359,0,250
35.3597520661,0,250
30.0391624135,0,250
36.1356713904,0,250
31.3693098267,0,250
39.4610399233,0,250
32.2560747688,0,250
39.4610399233,0,250
33.2536853286,0,250
38.4634293634,0,250
32.4777660043,0,250
39.5718855411,0,250
33.5862221819,0,250
38.1308925102,0,250
33.4753765641,0,250
38.3525837457,0,250
31.4801554444,0,250
37.5766644213,0,250
31.4801554444,0,250
39.3501943055,0,250
33.6970677997,0,250
37.9092012746,0,250
30.4825448846,0,250
34.9163695951,0,250
28.5981693826,0,250
33.2536853286,0,250
25.9378745563,0,250
31.9235379155,0,250
26.0487201741,0,250
31.5910010622,0,250
26.7137938807,0,250
33.8079134174,0,250
26.2704114096,0,250
29.9283167958,0,250
21.3932042281,0,250
26.6029482629,0,250
20.506439286,0,250
26.7137938807,0,250
21.8365866991,0,250
27.7114044405,0,250
20.3955936682,0,250
24.2751902899,0,250
21.0606673748,0,250
28.1547869116,0,250
20.0630568149,0,250
27.933095676,0,250
22.5016604057,0,250
30.260853649,0,250
23.7209622011,0,250
26.2704114096,0,250
24.4968815254,0,250
32.145229151,0,250
25.8270289386,0,250
31.2584642089,0,250
24.6077271432,0,250
28.0439412938,0,250
21.0606673748,0,250
32.3669203865,0,250
26.1595657918,0,250
29.4849343247,0,250
23.1667341123,0,250
29.2632430892,0,250
23.6101165833,0,250
27.489713205,0,250
23.9426534366,0,250
31.9235379155,0,250
24.4968815254,0,250
29.817471178,0,250
23.9426534366,0,250
31.9235379155,0,250
24.0534990544,0,250
25.4944920853,0,250
21.1715129926,0,250
28.3764781471,0,250
23.0558884945,0,250
28.1547869116,0,250
20.6172849037,0,250
27.2680219695,0,250
20.1739024327,0,250
26.9354851162,0,250
22.3908147879,0,250
28.1547869116,0,250
23.7209622011,0,250
28.0439412938,0,250
20.6172849037,0,250
26.6029482629,0,250
22.2799691702,0,250
26.7137938807,0,250
16.8485338998,0,250
23.1667341123,0,250
18.0678356952,0,250
20.8389761393,0,250
15.85092334,0,250
24.6077271432,0,250
20.8389761393,0,250
24.9402639965,0,250
19.2871374906,0,250
25.4944920853,0,250
19.0654462551,0,250
24.3860359077,0,250
16.1834601933,0,250
20.506439286,0,250
16.9593795176,0,250
23.8318078188,0,250
17.7352988419,0,250
22.3908147879,0,250
14.9641583979,0,250
22.3908147879,0,250
17.7352988419,0,250
24.2751902899,0,250
18.0678356952,0,250
24.1643446721,0,250
18.9546006373,0,250
24.7185727609,0,250
16.7376882821,0,250
21.5040498458,0,250
16.6268426643,0,250
22.7233516412,0,250
18.622063784,0,250
27.1571763517,0,250
21.1715129926,0,250
23.4992709656,0,250
16.294305811,0,250
23.7209622011,0,250
19.5088287261,0,250
23.8318078188,0,250
19.1762918728,0,250
27.1571763517,0,250
18.9546006373,0,250
24.7185727609,0,250
18.2895269307,0,250
22.6125060235,0,250
16.6268426643,0,250
21.2823586103,0,250
17.7352988419,0,250
24.1643446721,0,250
17.8461444597,0,250
21.3932042281,0,250
13.523165367,0,250
18.7329094018,0,250
9.6435687453,0,250
15.7400777222,0,250
10.9737161584,0,250
14.2990846913,0,250
10.4194880696,0,250
20.2847480505,0,250
12.4147091894,0,250
19.1762918728,0,250
13.966547838,0,250
15.9617689577,0,250
10.3086424519,0,250
18.4003725485,0,250
12.4147091894,0,250
16.8485338998,0,250
12.3038635716,0,250
17.8461444597,0,250
11.7496354828,0,250
17.9569900775,0,250
